text,label,score
毛孩子很喜欢吃这款猫粮 一直买 吃了毛色很很好 大便啥的都很正常 体型也适中 没有肥胖 包装也挺好的 很方便 毛孩子很喜欢,好评,5
麦富迪的猫条以前买过，这次尝试了一下猫粮，之前给毛孩子吃的都是皇家和阿飞巴弟，这次也试试，没想到挑嘴的毛孩子超级喜欢，而且很容易就切换了，几乎没怎么适应，吃完也没有不好的反应，非常不错。过两天出门，再给毛孩子备上一包。,好评,5
这个冻干猫粮我们家猫狗都爱吃，营养均衡，颗粒较小，吃着方便，卖家很贴心还送了赠品150克试吃，总之这款猫粮物超所值，旗舰店买的质量很好,好评,5
猫猫们喜欢吃这款粮食，估计是口感好，猫孩们爱吃啥咱就买啥，如今，猫们都胖嘟嘟的很可可爱，谁见了都会夸。所以选食物很重要，全五星好评！,好评,5
麦富迪双拼猫粮质量好，日期新鲜，颗粒均匀，猫咪基本吃这款双拼粮，而且吃了有助牙齿健康，吃了肠胃没有不适，营养成分好。优惠活动回购，五星好评。,好评,5
一直给猫咪买的这个降，颗粒小，适口性好，而且闻着很香，拿回来猫咪就都围过来了，每一次一碗的量，两只猫咪刚刚好，很信赖的品牌！,好评,5
一直买麦富迪猫粮，很多不同的配方，第一次买这一款，感觉不错，两个猫主子还比较爱吃，能看到很大块的冻干，料比较足，比较推荐购买。,好评,5
麦富迪超肉粒冻干猫粮，已经回购N次，含鲜鸡肉，蔓越莓，车前子，海藻，有荤有素，营养搭配比较合理，足够猫咪一天的营养所需，吃完再回来！！！,好评,5
这款猫粮口感很好，猫咪非常喜欢。营养成分也很丰富，对猫咪的健康有很大的帮助。这次购物非常满意，商品性价比高，质量可靠。物流高效，商家服务周到，售后完善。,好评,5
猫咪很爱吃，里面有冻干还添加了别的，我看了配料表很干净，价格也很优惠，这款猫粮专门为猫定制的就是绝配，三文鱼口味,好评,5
有活动，价格合理给猫孩子就囤一袋，毕竟缘分一场，已经是家里成员之一，还是像家人一样照顾好他。这款猫粮是试吃后发现真的不错，肉粒冻干可见，猫咪也是很享受的样子。,好评,5
这款猫粮口感很好，猫咪非常喜欢吃。而且包装也很严实，没有漏出来。猫粮很好闻，猫咪吃了之后毛发光泽度也提高了。而且卖家服务态度很好，物流也很给力,好评,5
麦富迪双拼粮，添加了冻干三文鱼颗粒，满满2大袋，20kg，是我家猫咪接近一年的口粮。赠送的冻干松骨肉等小食，也非常受欢迎。下次考虑单独买点,好评,5
这款猫粮真的太棒了！猫咪超级喜欢吃，毛发光泽了好多。物流超快，包装严实，猫粮闻起来香香的，希望猫咪会喜欢。买到了物美价廉的宝贝，质量让人惊喜。物流迅速，商家服务周到，售后放心。,好评,5
猫咪吃了这款猫粮后，毛发变得柔顺亮泽，精神状态也好了很多。性价比高，比实体店便宜多了，而且质量也非常好。客服服务态度非常好，耐心解答了我关于猫粮的各种问题。,好评,5
在京东超市购买的麦富迪全期幼猫粮，是我家毛孩子的最爱，它一直都是吃的麦富迪品牌猫粮，大厂家大品牌，值得信赖和推荐；一次非常愉快的购物体验，给商家和快递小哥全五星好评！,好评,5
小猫很爱吃这款猫粮，适口性好，也不发胖，推荐购买，这款猫粮已经复购了两年多了，有活动就囤，很不错，里面也没有添加乱七八糟的东西，给家里小猫吃的放心。,好评,5
麦富迪双拼猫粮已经购买多次了，包装很好，送货很快，快递员非常负责。这款全价幼猫粮是第二次购买，质量很好，猫妈妈和小猫咪们都非常喜欢吃。,好评,5
我起先买麦富迪冻干双拼猫粮是买了给我家二只小猫咪换换口味的，没想到我家的小猫咪很喜欢吃，吃了毛发顺滑有光泽。这次提早618活动价格很优惠，就又买了一包屯货了。非常好！绝对是五星好评！,好评,5
麦富迪家的猫粮，质量信得过。价格非常优惠，买的这款是喂流浪猫妈妈和她的四个宝宝，特意喂后三天评价，每天投喂的猫粮被吃的干干净净。打开袋子味道很香，以后会继续购买！,好评,5
很叭戳，买的喂流浪猫的，流浪小咪爱吃，配料表干净，一直买的都是麦富迪的猫粮，没出现过不吃或者拉肚子的情况，流浪小咪吃的狼吞虎咽的,好评,5
这款猫粮 猫猫爱吃，吃完2袋2kg后 果断买入10kg大袋装，如图 实拍图片 所见即所得 开袋有分装1kg一小袋共10小袋 总量10kg 非常方便的分装,好评,5
买给小区流浪猫的，一直给他们吃的麦富迪这款猫粮，适口性很好，价格也是我可以接受的，平时投喂它们都是这款粮+弗列加特，弗列加特我都是买试吃包，平时消耗量比较大，主要以这款便宜粮为主，每次掺拌一包100g的弗列加特,好评,5
猫咪特别爱吃 推荐大家都来购买,中评,3
挺好的，猫猫也喜欢吃。就是价格特别不稳定。一直在涨价，越买越贵,中评,3
买过N次，活动力度大点就好了！,中评,3
含肉量低，营养成分低,中评,3
希望猫咪喜欢吃这个猫粮，如果可以，以后会回购,中评,3
一直吃这款猫粮，但是最近发现几只猫都有黑下巴了,中评,3
垃圾快递，不通知，无短信提醒，直接放驿站，但是产品很好，值得推荐！,中评,3
猫咪一直吃麦富迪，现在换了粮但是也是麦富迪牌子，猫咪怎么吐黄水啊,中评,3
建议加试吃装，我家猫第一次吃这款猫粮，这几天一直吐，不知道是不是因为这个猫粮。,中评,3
我的猫不爱吃这个，之前买的牌子的猫粮喂一小碗的量能吃完还缠着再来点，这次买的这个牌子猫粮吃小半碗它就不肯吃了，剩在猫碗里面,中评,3
物流各方面都挺好的。但是味道很冲，猫咪不爱吃，吃几口就刨地，建议新手买猫粮还是先买使用装。不爱吃只要丢掉了。,中评,3
第三次购买了，冻干粒少了很多，很多碎渣，老板偷工减料了,中评,3
还不错，快递改了，放在驿站老远了。不是京东快递就考虑不再购买了。发京东啊，在重庆拿个快递真是恼火惨了，拎着十几斤爬坡几公里&hellip;,中评,3
会买这款猫粮原因是看错重量了&hellip;而且价格高又已经收货就算了&hellip;重量不多看里面营养应该很好就拿来喂养小猫希望效果不错（但老实说性价比不咋样&hellip;）,中评,3
晚上吃了第二天早晨就给拉肚子了，什么情况,差评,2
小猫不是很喜欢吃，物流很快,差评,2
冻肉颗粒很少，猫不喜欢吃,差评,2
味道比较重，里面的肉块比较干，这个价位可能质量也就这样吧,中评,3
冻干全碎了，也不知道是快递的问题还是冻干的问题,中评,3
日期不大新鲜，都生产差不多半年了&hellip;&hellip;发货也是比较慢。,中评,3
跟图片上描述差距挺大的，冻干一小袋只有几颗,差评,2
这种囤货双拼猫粮里面根本就没有多少冻干，感觉比那种1.8kg的要少,差评,2
一直买了给流浪猫吃 可是为什么明明写了门牌号 把东西给我放快递柜一样,中评,3
之前买的猫粮除了我自己加的小饼干，一碗里面冻干也是有些的，这次买的拔搂来拔搂去一袋里面都没这一碗多，考虑换粮了，这还叫啥三拼啊,中评,3
这次不怎么好，有一袋漏气，还好有密封条，我给按好了,中评,3
最近两个月 不打算买这款猫粮了，猫吃着不是很好，换个别的看看什么情况～,中评,3
这次买的没有第一次的好，颜色也暗淡一些，之前的偏黄色，这次猫也吃得少,中评,3
包装不好，漏气嫌麻烦没退，同款猫粮猫粮和2公斤完全不一样，都是碎末，猫咪不怎么吃，早知道退了,中评,3
含肉量少的很！！！！,差评,2
因为便宜买了几袋，家里猫咪多，里面是一小包一小包的独立包装，这点加分，猫咪有的吃了没问题，有的吃了会吐（每天只喂猫粮和水），有两次吐了带血的呕吐物，不知道什么原因，是不是吃这款需要喝很多水才可以？大家买的时候要先给猫试吃一段时间观察再买哦。,中评,3
这次买的猫粮有一股酸味，说不上来是油酸还是淀粉酸，整体感觉比去年的差很多，去年我还买过来给家里的猫咪吃，今年都换成进口的了。 猫粮颗粒大小：适中，适口性也可以。 冻干数量明显比去年少一大截，而且动感颜色焦黄焦黄的，去年看起来还是正常的鸡胸肉白。 怎么说了，就冲自有工厂这个点吧，今年成本都增加了，工厂做粮原料也许偷工减料了。,中评,3
先前买的冻干很多，现在两包两包的买，反而少了,差评,2
一箱两包，一次性拍了两包，从下单到收货等了足足有两个来月，期间喵喵的猫粮断了也也没等到货，然后去超市买了一包先吃着，最主要的问题是后来让他发顺丰，催了很多回才发过来，真的是最不满意的一次购物。,差评,2
物流速度极其慢&hellip;！送到了也不和你说！我要不问这个快递能放到明年去！！！！！！！真的太垃圾了,中评,3
这次买的粮一点都不好，猫儿不爱吃，味道感觉也不太好。,差评,2
猫猫吃了一包之后就不好好吃了，而且长了黑下巴估摸着是猫粮太油腻了，气死我了，还得继续换牌子,差评,2
讲真，少这两颗星是因为快递，建议店家换京东物流吧，二十斤的大包裹，不联系，给我放丰巢，我是连拖带拽的弄回家，我也是真的服了，快递员也不容易啊，能把这么一大包塞进丰巢,中评,3
我真的够无语，今年四月份开始就一直吃你们家的粮，每个月都买二十斤不是我买就是我男朋友买 上个月问客服叫客服给我发那种四斤装的他跟我说两斤装的是发十袋，四斤装的是发五袋然后我就叫客服给我备注说发四斤装那种给我，他给我发了，这个月买叫他给我备注发四斤装那种他跟我说没有的，我也不知道是不想给我发那种四斤装一袋的呢还是真的没有，两斤装的袋子口实在是太小了，我的猫粮勺根本就一点都不好舀！！！服了，我不是第一次买也不是买了第一次就不买了，以后能不能给我发那种四斤装的？？？？？？不行的话我就换猫粮,差评,2
每次在京东买都是发的京东快递，这次发的不知道是圆通，并且直接放驿站了，几十公斤，我和我爱人搬动把腰都闪了。第一次给了差评！,中评,3
我家的猫吃了拉出来的屎很臭很水 颗粒大小：小 便便情况：经常拉稀 总的来说我家猫吃了一个月我就赶紧换了， 之前买的另外一款就不会有这种情况 ， 但是以后我不会买了,差评,2
17号早晨下的订单，显示周三就能到货，催了单，后来问客服告诉我说没货了，没货也不提前说，开始问客服也总是显示机器人回复，还得另找人工客服，然后才告诉我说没货，20号才发的货，非常气愤，非常差的一次购物体验，从17号早晨到今天22号了才到货！！！,差评,2
猫粮袋口是裂开的，密封条以开，真不知道质量还有没有保障！粗蛋白只有28%（怪不得商品介绍几个只说了脂肪、磷，钙等项目，对粗蛋白含量绝口不提），京东哟真是服了你,差评,2
猫粮明显感觉比4月份以前要差了， 猫粮气味泛酸， 更油腻了， 冻干又少又黄， 像极了边角料做的。 之前家里的猫都吃麦富迪， 吃了八九个月， 后面慢慢换成进口的了， 性价比太低了。 希望工厂多花一点精力在做产品上， 少请流浪打广告。,差评,2
不怎么好怎么说那一分钱一分货吧,差评,2
没有单独买2kg冻干多，10kg的冻干太少了,差评,2
也就一般猫不是很喜欢吃,中评,3
和在京东旗舰店买的不太一样，猫咪们没以前爱吃,中评,3
